hospital_id;device_id;utilization_date;amount;name;creation_date;title;category;department_id;extra_info
144;107;2021-09-14;3353;Booker Group;2017-01-29;Cardiologia;Desfibrilhação;1387;Software v4.2
322;105;2020-01-30;1235;Francis-Turner;2011-08-20;Ginecologia;Esterilização;4277;Equipamento Novo
370;102;2024-05-17;4543;Vargas-Johnson;2015-02-03;Radiologia;Ventilação;4278;Software v4.2
427;102;2020-04-24;2703;Bean-Wright;2018-10-28;Oncologia;Ventilação;1994;Software v4.2
336;103;2022-02-17;2235;Roberson, Walton and Lutz;2020-05-14;Neurologia;Diagnóstico;4115;Sala 302
227;106;2020-01-07;1467;Chavez, Morrison and Snyder;2015-05-27;Pediatria;Infusão;2939;Calibração pendente
283;104;2021-06-11;4122;Logan, Taylor and Williams;2013-11-19;Ginecologia;Imagiologia;3682;Manutenção efetuada
359;107;2020-11-15;1401;Dunlap-Delgado;2013-02-28;Ginecologia;Desfibrilhação;2391;Equipamento Novo
408;107;2023-05-22;3666;Clark Group;2021-02-03;Oncologia;Desfibrilhação;2555;Equipamento Novo
381;108;2020-12-31;1854;Campbell, Garcia and Dean;2011-02-16;Ginecologia;Sutura Mecânica;1784;Uso Urgente
170;108;2023-11-08;912;Arnold-Armstrong;2017-10-22;Urgências;Sutura Mecânica;3949;Software v4.2
447;104;2025-07-24;871;Moon LLC;2024-02-29;Urgências;Imagiologia;2851;Piso 1
182;101;2021-03-01;4280;Williams Group;2014-12-22;Urgências;Monitorização;3905;Ala Norte
55;108;2025-06-24;3771;Page, Rojas and Sims;2016-07-18;Radiologia;Sutura Mecânica;4279;Ala Norte
278;103;2020-08-06;2983;Mendez Ltd;2017-09-09;Urgências;Diagnóstico;1618;Sala 302
119;108;2024-08-07;4206;Flowers Inc;2020-09-22;Cardiologia;Sutura Mecânica;2418;Equipamento Novo
345;108;2023-03-09;190;West-Davis;2015-11-01;Cuidados Intensivos;Sutura Mecânica;4280;Ala Norte
387;104;2021-01-19;4884;Brown-Campbell;2013-08-10;Pediatria;Imagiologia;1752;Uso Urgente
404;107;2023-05-08;4569;Phelps-Robinson;2019-01-15;Bloco Operatório;Desfibrilhação;4281;Software v4.2
138;104;2024-06-14;4305;Lawrence LLC;2021-06-29;Urgências;Imagiologia;2606;Manutenção efetuada
43;104;2024-03-22;4905;Watson PLC;2022-02-28;Ginecologia;Imagiologia;1045;Ala Norte
398;102;2022-03-16;4590;Clark, Good and Gonzales;2015-01-14;Urgências;Ventilação;2012;Uso Urgente
42;107;2021-06-25;3014;Griffin Inc;2012-01-11;Urgências;Desfibrilhação;1044;Piso 1
319;101;2022-01-31;4211;Mckinney, Franklin and Aguirre;2016-07-14;Ginecologia;Monitorização;3239;Piso 1
319;102;2022-01-31;4211;Mckinney, Franklin and Aguirre;2015-10-18;Bloco Operatório;Ventilação;1843;Sala 302
88;105;2024-09-06;3479;Smith-Williams;2023-08-05;Ortopedia;Esterilização;2602;Sala 302
435;105;2022-12-02;4671;Wilson LLC;2021-03-30;Neurologia;Esterilização;3251;Software v4.2
430;105;2025-01-25;2360;Parsons-Scott;2021-03-02;Ortopedia;Esterilização;4282;Uso Urgente
245;108;2021-08-11;901;Rodriguez-Cameron;2015-09-01;Pediatria;Sutura Mecânica;1349;Equipamento Novo
452;108;2022-01-20;2290;Thomas-Fisher;2012-10-31;Oncologia;Sutura Mecânica;3460;Piso 1
394;103;2021-12-18;869;Johnson-Garcia;2019-06-29;Neurologia;Diagnóstico;2725;Piso 1
427;105;2021-07-08;2277;Bean-Wright;2014-06-26;Pediatria;Esterilização;4195;Sala 302
200;108;2025-06-16;4470;Beasley, Rodriguez and Brooks;2016-10-24;Radiologia;Sutura Mecânica;3111;Sala 302
79;105;2025-11-16;3758;Jones PLC;2024-02-14;Bloco Operatório;Esterilização;4283;Software v4.2
235;101;2023-09-15;1522;Oconnell Ltd;2021-04-25;Pediatria;Monitorização;2713;Sala 302
66;105;2023-04-25;4524;Schultz-Sloan;2013-12-04;Neurologia;Esterilização;1074;Ala Norte
369;101;2021-05-01;3026;Harrison-Griffith;2017-01-23;Urgências;Monitorização;4284;Software v4.2
216;102;2020-12-28;4182;Martinez-Wilson;2013-05-17;Bloco Operatório;Ventilação;3049;Manutenção efetuada
166;101;2023-02-01;384;Price, Ortiz and Buck;2016-07-27;Cuidados Intensivos;Monitorização;4285;Uso Urgente
283;104;2024-03-12;800;Logan, Taylor and Williams;2021-11-19;Urgências;Imagiologia;4286;Ala Norte
395;105;2021-04-12;528;Cooper-Santos;2017-01-07;Cuidados Intensivos;Esterilização;2157;Manutenção efetuada
369;103;2026-01-06;3810;Harrison-Griffith;2019-08-14;Bloco Operatório;Diagnóstico;2956;Equipamento Novo
450;102;2020-12-26;3571;Woods, Jackson and Mclaughlin;2019-01-08;Cardiologia;Ventilação;2520;Manutenção efetuada
450;108;2020-12-26;3571;Woods, Jackson and Mclaughlin;2017-02-06;Radiologia;Sutura Mecânica;3646;Equipamento Novo
410;102;2023-12-15;2732;Griffith-Hernandez;2016-01-14;Bloco Operatório;Ventilação;3206;Ala Norte
161;105;2020-07-15;3147;James-Bennett;2010-11-16;Ortopedia;Esterilização;1206;Uso Urgente
328;106;2025-07-20;110;Sims, Allen and Smith;2021-12-12;Neurologia;Infusão;4287;Manutenção efetuada
317;108;2021-10-31;612;Humphrey, Thompson and Thomas;2018-08-11;Radiologia;Sutura Mecânica;3165;Sala 302
335;105;2024-03-01;378;Johnson, Richardson and Conway;2019-09-20;Ginecologia;Esterilização;4288;Sala 302
231;103;2020-04-29;2445;Schmidt Ltd;2017-01-10;Neurologia;Diagnóstico;2863;Piso 1
212;107;2020-10-16;4190;Herrera, Thomas and Booth;2012-10-22;Bloco Operatório;Desfibrilhação;2600;Ala Norte
115;102;2023-06-09;2760;Adams, Case and Evans;2020-04-15;Ginecologia;Ventilação;4289;Manutenção efetuada
416;102;2024-03-09;3459;Andrews PLC;2020-11-28;Neurologia;Ventilação;1884;Ala Norte
430;103;2021-11-27;2007;Parsons-Scott;2016-08-11;Oncologia;Diagnóstico;3838;Piso 1
160;101;2024-05-10;1789;Stuart Inc;2020-01-06;Radiologia;Monitorização;1585;Ala Norte
78;104;2021-11-07;1547;Warren-Everett;2019-01-04;Pediatria;Imagiologia;2766;Sala 302
152;104;2021-07-24;724;Rogers-Blake;2017-04-26;Neurologia;Imagiologia;2951;Ala Norte
45;105;2022-04-15;1405;Tate-Lewis;2020-02-23;Urgências;Esterilização;4243;Sala 302
177;104;2024-01-03;4259;Harris LLC;2022-06-15;Oncologia;Imagiologia;2141;Piso 1
149;108;2021-10-01;4319;Weaver Inc;2018-04-02;Ginecologia;Sutura Mecânica;4290;Equipamento Novo
313;103;2023-03-11;3322;Flores Ltd;2017-05-03;Radiologia;Diagnóstico;3013;Piso 1
493;102;2021-11-29;1746;Terry Group;2015-11-13;Cardiologia;Ventilação;4291;Sala 302
332;108;2025-11-07;4879;Moore-Lopez;2018-11-02;Oncologia;Sutura Mecânica;4292;Sala 302
66;106;2022-03-31;2350;Schultz-Sloan;2013-09-27;Ginecologia;Infusão;4293;Software v4.2
394;101;2024-06-10;1615;Johnson-Garcia;2018-11-26;Urgências;Monitorização;1809;Uso Urgente
197;108;2022-03-04;3131;Perez-Whitehead;2016-04-17;Bloco Operatório;Sutura Mecânica;1889;Calibração pendente
399;101;2020-04-20;1002;Thompson PLC;2013-05-25;Oncologia;Monitorização;3225;Equipamento Novo
233;106;2024-03-16;3762;Powell Inc;2015-07-20;Pediatria;Infusão;1327;Equipamento Novo
100;107;2023-06-03;1198;Flores-Martin;2013-10-16;Pediatria;Desfibrilhação;4224;Piso 1
331;102;2022-06-08;4441;Austin Ltd;2018-08-09;Urgências;Ventilação;4294;Equipamento Novo
287;105;2024-03-31;4978;Hodges-Reyes;2016-05-20;Urgências;Esterilização;1608;Piso 1
287;108;2024-03-31;4978;Hodges-Reyes;2020-01-02;Urgências;Sutura Mecânica;1608;Software v4.2
404;108;2021-04-21;939;Phelps-Robinson;2019-05-21;Urgências;Sutura Mecânica;1826;Manutenção efetuada
385;104;2021-11-02;4176;Adkins Ltd;2012-09-16;Cardiologia;Imagiologia;1742;Uso Urgente
98;102;2024-06-18;3904;Haynes, Cowan and Dunn;2019-06-07;Cuidados Intensivos;Ventilação;4295;Calibração pendente
427;108;2020-01-30;4702;Bean-Wright;2010-03-14;Urgências;Sutura Mecânica;2563;Equipamento Novo
83;104;2021-05-26;2384;Adams, Patterson and Cantrell;2012-05-27;Ginecologia;Imagiologia;4296;Software v4.2
45;101;2023-10-31;4508;Tate-Lewis;2018-12-25;Cuidados Intensivos;Monitorização;4297;Piso 1
273;103;2021-12-26;4153;Ford, Weber and Joseph;2014-07-15;Bloco Operatório;Diagnóstico;3018;Sala 302
384;107;2023-04-30;3967;Massey Inc;2016-05-29;Cardiologia;Desfibrilhação;1741;Software v4.2
269;103;2025-12-28;841;Norton-Carter;2018-01-13;Oncologia;Diagnóstico;4298;Equipamento Novo
300;104;2021-02-04;2914;Vincent-Jackson;2012-12-13;Neurologia;Imagiologia;2502;Software v4.2
257;106;2020-04-06;2990;Williams LLC;2014-11-04;Bloco Operatório;Infusão;1372;Uso Urgente
257;107;2020-04-06;2990;Williams LLC;2017-07-09;Oncologia;Desfibrilhação;2435;Equipamento Novo
257;102;2020-04-06;2990;Williams LLC;2019-02-24;Pediatria;Ventilação;2434;Software v4.2
419;103;2023-12-07;2528;Callahan-Gould;2020-11-16;Neurologia;Diagnóstico;2678;Uso Urgente
426;104;2025-05-09;2825;Vega Group;2019-07-26;Ortopedia;Imagiologia;4299;Manutenção efetuada
351;108;2023-07-18;2140;Torres, Richardson and Bright;2020-05-18;Pediatria;Sutura Mecânica;3815;Sala 302
178;103;2022-01-08;2332;Haney and Sons;2017-09-08;Cuidados Intensivos;Diagnóstico;1727;Calibração pendente
294;105;2025-10-05;2388;Smith-Barrett;2021-10-29;Cuidados Intensivos;Esterilização;2881;Equipamento Novo
370;107;2023-07-19;1008;Vargas-Johnson;2014-09-07;Cuidados Intensivos;Desfibrilhação;4300;Equipamento Novo
282;105;2023-03-06;194;Calderon Inc;2015-08-04;Neurologia;Esterilização;4301;Software v4.2
81;101;2022-12-04;1512;Holmes Group;2015-09-12;Ginecologia;Monitorização;4302;Sala 302
283;102;2021-07-09;574;Logan, Taylor and Williams;2016-01-10;Neurologia;Ventilação;4024;Piso 1
263;106;2023-01-08;2630;Gray Inc;2020-05-01;Urgências;Infusão;3518;Piso 1
438;101;2021-05-01;3675;Williams-Jackson;2017-12-08;Radiologia;Monitorização;2992;Uso Urgente
79;105;2023-02-22;1629;Jones PLC;2015-05-15;Ortopedia;Esterilização;4303;Equipamento Novo
80;103;2024-10-10;2921;Potter, Rodriguez and Morrison;2020-09-13;Cuidados Intensivos;Diagnóstico;1095;Equipamento Novo
105;105;2025-08-10;4971;Cooper, Walker and Farrell;2024-01-23;Neurologia;Esterilização;4304;Ala Norte
371;101;2024-10-29;4876;Adams, Garcia and Rios;2018-06-19;Radiologia;Monitorização;3653;Piso 1
80;105;2025-09-04;372;Potter, Rodriguez and Morrison;2024-03-09;Cardiologia;Esterilização;4305;Calibração pendente
62;108;2022-12-12;3601;Rodriguez Inc;2013-12-30;Pediatria;Sutura Mecânica;2220;Equipamento Novo
94;108;2021-11-29;3943;Wilkinson Group;2014-06-30;Oncologia;Sutura Mecânica;2071;Software v4.2
311;102;2025-12-17;1746;Miller, Scott and Bowers;2023-08-14;Cuidados Intensivos;Ventilação;2445;Piso 1
190;105;2025-09-30;4158;Frye, Lewis and Wilson;2023-07-31;Radiologia;Esterilização;2061;Equipamento Novo
190;108;2025-09-30;4158;Frye, Lewis and Wilson;2022-06-08;Pediatria;Sutura Mecânica;2062;Ala Norte
60;107;2022-07-27;3199;Macdonald and Sons;2020-08-28;Urgências;Desfibrilhação;4226;Piso 1
65;104;2021-07-24;4289;Moreno Inc;2012-06-24;Urgências;Imagiologia;2173;Manutenção efetuada
65;103;2021-07-24;4289;Moreno Inc;2016-05-29;Urgências;Diagnóstico;2173;Uso Urgente
65;103;2021-07-24;4289;Moreno Inc;2016-04-25;Radiologia;Diagnóstico;2284;Equipamento Novo
317;105;2024-05-09;3010;Humphrey, Thompson and Thomas;2015-10-19;Pediatria;Esterilização;4306;Manutenção efetuada
155;105;2021-06-12;1538;Yang, Torres and Patel;2016-04-14;Neurologia;Esterilização;1193;Calibração pendente
307;103;2020-05-18;3995;Campbell, Castillo and Pearson;2017-06-25;Ginecologia;Diagnóstico;1693;Ala Norte
213;105;2023-04-24;1627;Ramirez-Stephenson;2018-08-09;Bloco Operatório;Esterilização;4307;Ala Norte
239;106;2020-09-10;4580;Medina, Smith and Bradford;2019-05-29;Oncologia;Infusão;3788;Calibração pendente
266;105;2026-01-25;1913;Pope LLC;2017-07-02;Ortopedia;Esterilização;1548;Uso Urgente
208;104;2022-08-18;2473;Lawrence Inc;2020-10-18;Bloco Operatório;Imagiologia;4308;Equipamento Novo
288;106;2023-01-30;1476;Johnson, Young and Richardson;2019-11-07;Urgências;Infusão;4309;Equipamento Novo
13;102;2025-06-11;3035;White, Mahoney and Merritt;2016-09-10;Pediatria;Ventilação;4092;Calibração pendente
418;104;2025-05-12;1089;Ayala-Martinez;2023-01-01;Oncologia;Imagiologia;4310;Equipamento Novo
344;108;2022-07-31;2514;Vazquez, Brock and Arroyo;2015-02-05;Ginecologia;Sutura Mecânica;2948;Calibração pendente
482;106;2021-02-26;2463;Buchanan Ltd;2018-11-29;Ginecologia;Infusão;2624;Ala Norte
321;101;2022-02-08;4104;Lambert-Baker;2015-10-25;Urgências;Monitorização;4311;Manutenção efetuada
38;101;2020-08-31;165;Roman-Brown;2019-07-10;Radiologia;Monitorização;2320;Manutenção efetuada
457;105;2025-09-05;1350;Weeks, Shah and Keller;2018-12-29;Bloco Operatório;Esterilização;4312;Equipamento Novo
264;101;2022-12-15;755;Scott, Jones and Banks;2016-08-26;Neurologia;Monitorização;1587;Manutenção efetuada
93;106;2020-01-17;1324;Spencer-Barnes;2016-10-18;Oncologia;Infusão;1109;Ala Norte
166;108;2021-09-11;1640;Price, Ortiz and Buck;2018-10-17;Oncologia;Sutura Mecânica;4313;Calibração pendente
235;103;2025-11-21;3710;Oconnell Ltd;2022-03-02;Neurologia;Diagnóstico;4314;Sala 302
283;106;2022-03-25;3734;Logan, Taylor and Williams;2016-04-21;Bloco Operatório;Infusão;3870;Calibração pendente
334;107;2025-12-08;1135;Davis Group;2016-12-12;Ginecologia;Desfibrilhação;2193;Piso 1
334;104;2025-12-08;1135;Davis Group;2017-02-17;Radiologia;Imagiologia;1694;Uso Urgente
288;101;2022-08-30;2032;Johnson, Young and Richardson;2020-09-25;Pediatria;Monitorização;4315;Uso Urgente
200;106;2025-10-07;1839;Beasley, Rodriguez and Brooks;2021-07-22;Pediatria;Infusão;1510;Sala 302
56;105;2024-04-30;2730;Hicks Inc;2016-02-01;Ginecologia;Esterilização;3137;Calibração pendente
308;105;2021-04-22;3448;Richardson Ltd;2011-12-28;Neurologia;Esterilização;1509;Uso Urgente
326;106;2021-11-12;1090;Shepard-Garcia;2016-09-14;Oncologia;Infusão;3550;Calibração pendente
149;108;2020-12-27;2525;Weaver Inc;2014-07-31;Oncologia;Sutura Mecânica;1520;Sala 302
482;106;2024-06-12;4449;Buchanan Ltd;2019-05-16;Radiologia;Infusão;3489;Software v4.2
186;104;2025-12-03;1228;Marsh-Morris;2022-08-25;Radiologia;Imagiologia;3691;Calibração pendente
144;101;2021-04-02;3664;Booker Group;2013-08-05;Radiologia;Monitorização;3147;Software v4.2
1;107;2022-05-30;1494;Carter-Hill;2014-11-14;Neurologia;Desfibrilhação;2592;Calibração pendente
268;103;2023-08-09;4451;Spence Inc;2019-10-07;Oncologia;Diagnóstico;1389;Software v4.2
41;104;2021-09-19;3933;Scott PLC;2014-02-17;Ginecologia;Imagiologia;4316;Ala Norte
448;105;2025-08-15;2659;Bowman Ltd;2024-06-27;Bloco Operatório;Esterilização;4317;Uso Urgente
264;106;2020-04-21;2390;Scott, Jones and Banks;2015-08-23;Urgências;Infusão;4318;Calibração pendente
474;108;2022-02-25;3330;Sims-Smith;2019-06-13;Oncologia;Sutura Mecânica;2653;Equipamento Novo
340;106;2025-10-19;4223;Yates Group;2024-04-10;Neurologia;Infusão;4319;Equipamento Novo
189;106;2021-08-05;1860;Chang, Jackson and Williams;2015-12-12;Urgências;Infusão;4320;Software v4.2
104;108;2025-10-17;2773;Skinner-Soto;2018-01-16;Neurologia;Sutura Mecânica;3271;Sala 302
232;103;2025-01-12;3066;Mendez-Archer;2023-06-13;Neurologia;Diagnóstico;4321;Manutenção efetuada
62;106;2024-05-28;567;Rodriguez Inc;2018-04-14;Ortopedia;Infusão;1540;Uso Urgente
248;103;2020-02-01;4911;Taylor and Sons;2015-11-11;Cuidados Intensivos;Diagnóstico;4322;Piso 1
273;102;2021-04-08;355;Ford, Weber and Joseph;2015-10-23;Cuidados Intensivos;Ventilação;4323;Ala Norte
468;105;2025-10-15;1999;Richard, Turner and Golden;2023-06-10;Cuidados Intensivos;Esterilização;2905;Software v4.2
167;102;2023-09-19;2459;Gomez, Cooley and Faulkner;2019-10-13;Urgências;Ventilação;4324;Piso 1
322;107;2022-05-19;480;Francis-Turner;2019-11-24;Bloco Operatório;Desfibrilhação;4325;Uso Urgente
338;104;2025-10-01;4182;Chan, Martin and Clark;2020-10-19;Neurologia;Imagiologia;2854;Uso Urgente
420;108;2021-04-19;1564;Berger-Johnson;2013-03-09;Neurologia;Sutura Mecânica;1908;Manutenção efetuada
96;103;2022-12-09;1657;Taylor, Mills and Stanley;2015-06-28;Oncologia;Diagnóstico;2953;Uso Urgente
128;107;2022-07-29;2824;Woods-Lopez;2014-10-30;Radiologia;Desfibrilhação;2817;Software v4.2
329;105;2023-08-28;4680;Lopez Ltd;2014-11-16;Oncologia;Esterilização;2117;Software v4.2
357;105;2026-01-09;4182;Morris, Howard and Anderson;2019-02-24;Urgências;Esterilização;4256;Uso Urgente
77;106;2025-07-14;3484;Smith LLC;2021-03-02;Urgências;Infusão;1240;Sala 302
276;102;2021-10-14;3743;Campbell, Parker and Morgan;2020-04-19;Cardiologia;Ventilação;4006;Software v4.2
165;106;2025-01-14;1708;Anthony-Harris;2016-11-18;Cardiologia;Infusão;2873;Piso 1
268;104;2021-10-02;3746;Spence Inc;2014-08-23;Cardiologia;Imagiologia;1769;Sala 302
147;106;2023-08-14;3137;Hodges Group;2017-08-09;Pediatria;Infusão;4042;Equipamento Novo
139;105;2025-12-11;1896;Bradley, Bernard and Castro;2015-12-24;Pediatria;Esterilização;4326;Manutenção efetuada
124;107;2025-12-25;725;Phillips LLC;2016-06-03;Bloco Operatório;Desfibrilhação;4327;Manutenção efetuada
280;102;2025-09-04;164;Ellis-Sparks;2017-02-27;Neurologia;Ventilação;4328;Equipamento Novo
327;107;2023-02-28;3273;Boyd and Sons;2015-07-23;Pediatria;Desfibrilhação;4329;Uso Urgente
320;101;2024-03-03;3999;Blackburn-Henry;2017-09-03;Urgências;Monitorização;4330;Calibração pendente
169;105;2023-09-26;4966;Mckinney-Fischer;2016-04-25;Radiologia;Esterilização;2597;Uso Urgente
9;103;2023-01-05;4043;Sanders Group;2021-09-09;Cuidados Intensivos;Diagnóstico;4213;Sala 302
493;103;2021-09-01;2798;Terry Group;2015-10-24;Cardiologia;Diagnóstico;4291;Equipamento Novo
38;103;2025-02-28;2140;Roman-Brown;2015-12-01;Ortopedia;Diagnóstico;4077;Calibração pendente
158;102;2020-07-24;1423;Ewing Ltd;2013-07-30;Ginecologia;Ventilação;3740;Ala Norte
481;101;2024-04-07;3246;Flores, Cannon and Knight;2015-03-18;Oncologia;Monitorização;3961;Piso 1
294;106;2025-12-14;3140;Smith-Barrett;2023-06-24;Oncologia;Infusão;4331;Calibração pendente
258;105;2025-06-24;1128;Yoder-Pearson;2022-08-13;Bloco Operatório;Esterilização;4332;Equipamento Novo
398;104;2022-07-15;2132;Clark, Good and Gonzales;2012-10-27;Neurologia;Imagiologia;2967;Calibração pendente
489;103;2024-12-24;229;Mcgee-Livingston;2022-12-01;Radiologia;Diagnóstico;4333;Sala 302
210;103;2024-05-27;1823;Macias Ltd;2017-10-05;Ortopedia;Diagnóstico;4334;Manutenção efetuada
165;105;2020-11-10;2674;Anthony-Harris;2017-12-23;Urgências;Esterilização;1213;Sala 302
200;107;2021-02-15;2997;Beasley, Rodriguez and Brooks;2012-06-25;Bloco Operatório;Desfibrilhação;4335;Sala 302
246;103;2022-08-29;1553;Kane-Griffith;2020-05-10;Neurologia;Diagnóstico;1817;Software v4.2
84;105;2022-02-15;3448;Contreras-Henderson;2017-03-25;Bloco Operatório;Esterilização;1100;Calibração pendente
454;107;2020-11-12;4468;Deleon PLC;2012-01-20;Radiologia;Desfibrilhação;4336;Software v4.2
275;106;2023-11-24;3797;Adams LLC;2021-02-18;Urgências;Infusão;1401;Equipamento Novo
103;101;2025-06-14;842;Brown Group;2023-03-25;Cardiologia;Monitorização;1120;Software v4.2
101;102;2023-02-04;3085;Dixon, Wilson and Dillon;2019-06-24;Cuidados Intensivos;Ventilação;1118;Piso 1
231;108;2023-10-14;2063;Schmidt Ltd;2016-10-02;Radiologia;Sutura Mecânica;3711;Calibração pendente
477;108;2020-10-29;405;Foster Ltd;2018-02-20;Pediatria;Sutura Mecânica;2478;Sala 302
376;101;2021-08-19;1574;Roberts, Flores and Wade;2016-05-11;Radiologia;Monitorização;1709;Sala 302
376;108;2021-08-19;1574;Roberts, Flores and Wade;2015-08-25;Urgências;Sutura Mecânica;2923;Calibração pendente
310;103;2024-01-27;3472;Williams, Meyers and Hart;2018-06-07;Neurologia;Diagnóstico;2355;Software v4.2
38;104;2021-09-01;2015;Roman-Brown;2013-11-02;Urgências;Imagiologia;1040;Sala 302
234;105;2020-08-24;2937;Bright-Jenkins;2015-09-30;Neurologia;Esterilização;2621;Piso 1
101;108;2023-04-28;1306;Dixon, Wilson and Dillon;2017-07-08;Oncologia;Sutura Mecânica;1373;Ala Norte
118;107;2021-07-18;1234;Thomas Group;2020-03-24;Ortopedia;Desfibrilhação;4337;Sala 302
365;105;2023-10-06;4166;Walker Ltd;2021-10-31;Pediatria;Esterilização;4060;Ala Norte
28;108;2021-04-13;682;Esparza LLC;2011-05-21;Urgências;Sutura Mecânica;1029;Software v4.2
262;102;2022-08-07;2563;Johnson, White and Reed;2013-07-02;Radiologia;Ventilação;4035;Calibração pendente
278;103;2021-12-08;4448;Mendez Ltd;2016-01-15;Pediatria;Diagnóstico;3743;Piso 1
419;108;2025-02-02;1487;Callahan-Gould;2023-01-30;Ginecologia;Sutura Mecânica;2075;Uso Urgente
128;101;2021-11-10;1319;Woods-Lopez;2016-11-12;Cardiologia;Monitorização;4137;Uso Urgente
469;108;2022-05-21;1610;Chen, Larson and Carr;2020-05-02;Cuidados Intensivos;Sutura Mecânica;4338;Calibração pendente
178;107;2024-10-25;390;Haney and Sons;2016-12-23;Ginecologia;Desfibrilhação;4339;Software v4.2
114;108;2025-08-02;1336;Russo Group;2017-07-27;Neurologia;Sutura Mecânica;1573;Calibração pendente
156;106;2020-12-01;1945;Martinez PLC;2019-12-01;Neurologia;Infusão;2301;Sala 302
442;104;2022-02-10;3919;Jones-Villa;2014-11-19;Pediatria;Imagiologia;2909;Calibração pendente
442;107;2022-02-10;3919;Jones-Villa;2017-09-09;Cuidados Intensivos;Desfibrilhação;2127;Ala Norte
136;104;2021-06-04;814;Juarez Inc;2020-02-08;Bloco Operatório;Imagiologia;4172;Calibração pendente
362;107;2022-07-01;1241;Warren-Villegas;2018-04-14;Ginecologia;Desfibrilhação;4340;Equipamento Novo
394;106;2022-10-13;1540;Johnson-Garcia;2016-08-02;Ginecologia;Infusão;4341;Calibração pendente
114;103;2022-08-22;2791;Russo Group;2017-07-02;Cuidados Intensivos;Diagnóstico;2458;Sala 302
124;106;2020-11-15;1852;Phillips LLC;2016-09-07;Bloco Operatório;Infusão;4327;Equipamento Novo
42;102;2022-12-28;958;Griffin Inc;2017-04-19;Bloco Operatório;Ventilação;1411;Ala Norte
224;105;2021-03-29;759;Boone, Smith and Obrien;2013-06-21;Bloco Operatório;Esterilização;4342;Software v4.2
377;108;2021-07-14;553;Olsen LLC;2017-09-02;Ginecologia;Sutura Mecânica;4343;Sala 302
170;108;2022-06-22;1417;Arnold-Armstrong;2016-08-31;Urgências;Sutura Mecânica;3949;Sala 302
35;105;2025-12-24;980;Ramirez-Lynch;2017-09-29;Ortopedia;Esterilização;4344;Sala 302
493;104;2020-06-25;685;Terry Group;2014-08-15;Bloco Operatório;Imagiologia;4345;Calibração pendente
430;108;2021-01-11;1391;Parsons-Scott;2012-10-18;Pediatria;Sutura Mecânica;4346;Ala Norte
347;106;2023-05-22;228;Stevens-Padilla;2016-02-21;Ortopedia;Infusão;2636;Sala 302
319;108;2023-09-13;4098;Mckinney, Franklin and Aguirre;2013-11-25;Cuidados Intensivos;Sutura Mecânica;3034;Piso 1
319;105;2023-09-13;4098;Mckinney, Franklin and Aguirre;2014-01-18;Cuidados Intensivos;Esterilização;3034;Ala Norte
97;105;2022-06-21;4731;Simmons Inc;2020-02-14;Neurologia;Esterilização;4347;Calibração pendente
29;108;2020-06-19;3189;Beard, Walsh and Williams;2018-11-01;Cardiologia;Sutura Mecânica;1030;Equipamento Novo
303;102;2022-07-14;599;White LLC;2017-11-03;Ginecologia;Ventilação;3965;Software v4.2
55;104;2025-03-27;3380;Page, Rojas and Sims;2016-08-19;Bloco Operatório;Imagiologia;3216;Equipamento Novo
218;101;2024-05-15;4220;Davidson, Schwartz and Villanueva;2015-11-05;Urgências;Monitorização;4348;Sala 302
355;103;2026-01-21;3809;Chapman-Campbell;2016-03-24;Oncologia;Diagnóstico;4349;Calibração pendente
105;105;2022-06-16;1315;Cooper, Walker and Farrell;2015-10-19;Ortopedia;Esterilização;4350;Software v4.2
19;106;2022-07-28;1931;Johnson Inc;2015-07-17;Oncologia;Infusão;3945;Software v4.2
19;102;2024-08-24;2078;Johnson Inc;2018-07-07;Pediatria;Ventilação;1019;Calibração pendente
437;106;2023-08-23;2270;Villarreal, Garcia and Payne;2015-03-05;Bloco Operatório;Infusão;4215;Ala Norte
388;106;2023-12-14;1243;Osborne, Johnson and Bond;2020-09-19;Cardiologia;Infusão;3331;Equipamento Novo
98;104;2022-06-04;2388;Haynes, Cowan and Dunn;2020-11-29;Ortopedia;Imagiologia;4351;Manutenção efetuada
244;105;2023-11-16;1268;Neal PLC;2017-12-16;Neurologia;Esterilização;4352;Sala 302
479;108;2021-06-04;4949;Grant Group;2011-11-04;Cuidados Intensivos;Sutura Mecânica;4353;Ala Norte
371;106;2026-01-29;4808;Adams, Garcia and Rios;2019-04-22;Oncologia;Infusão;2789;Uso Urgente
224;105;2022-12-19;4576;Boone, Smith and Obrien;2013-08-27;Pediatria;Esterilização;3092;Equipamento Novo
101;102;2021-09-03;1783;Dixon, Wilson and Dillon;2018-12-25;Urgências;Ventilação;4047;Manutenção efetuada
332;104;2020-12-29;4425;Moore-Lopez;2012-07-18;Cuidados Intensivos;Imagiologia;3119;Software v4.2
16;108;2021-02-12;1447;Oconnor-Wilson;2012-06-28;Cuidados Intensivos;Sutura Mecânica;3008;Piso 1
265;108;2022-06-18;104;Perry-Willis;2021-06-12;Urgências;Sutura Mecânica;2269;Ala Norte
339;105;2024-04-03;1287;Ryan-Pace;2020-04-29;Cuidados Intensivos;Esterilização;4354;Piso 1
169;107;2023-05-21;1693;Mckinney-Fischer;2017-02-04;Bloco Operatório;Desfibrilhação;4355;Ala Norte
